funded_amnt,term,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,addr_state,dti,delinq_2yrs,acc_now_delinq,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,loan_status
6500,36 months,207.22,B,B2,10,MORTGAGE,90000,Not Verified,debt_consolidation,TX,24.41,3,0,2001,0,17,0,5860,Fully Paid
5200,36 months,158.27,A,A1,10,MORTGAGE,58000,Not Verified,debt_consolidation,AL,8.46,0,0,1997,3,9,0,1103,Charged Off
9000,36 months,301.04,B,B5,0,RENT,25000,Not Verified,credit_card,MN,13.92,0,0,1999,0,10,0,6397,Charged Off
12150,60 months,318.33,D,D5,9,OWN,34000,Source Verified,debt_consolidation,OH,32.4,0,0,1993,0,7,0,10904,Charged Off
3750,36 months,135.14,D,D1,10,RENT,37000,Verified,major_purchase,VA,19.43,0,0,1999,0,6,0,14430,Fully Paid
16000,36 months,517.48,B,B1,10,MORTGAGE,1.00E+05,Not Verified,credit_card,AR,18.94,0,0,2000,1,10,0,9488,Fully Paid
8000,36 months,273.78,B,B5,1,RENT,50000,Not Verified,credit_card,TX,18.82,1,0,1998,1,13,0,9735,Fully Paid
10000,36 months,316.1,A,A5,7,OWN,85000,Verified,debt_consolidation,TX,25.84,0,0,2006,0,18,0,19003,Charged Off
12000,60 months,299.98,D,D2,10,MORTGAGE,70000,Not Verified,debt_consolidation,NJ,12.58,1,0,1997,0,16,0,9634,Fully Paid
20000,36 months,683.36,C,C3,9,MORTGAGE,78000,Source Verified,debt_consolidation,TN,18.49,2,0,2009,0,15,0,9624,Charged Off
23450,36 months,819.93,D,D1,10,MORTGAGE,56000,Source Verified,debt_consolidation,PA,34.65,0,0,1992,0,14,1,33828,Charged Off
8150,36 months,250.24,A,A2,6,RENT,37000,Verified,debt_consolidation,TX,14.82,0,0,2000,1,10,0,9619,Fully Paid
10000,60 months,249.07,C,C5,10,OWN,35000,Source Verified,debt_consolidation,KY,17.28,0,0,2003,2,7,0,9640,Charged Off
7000,36 months,238.13,B,B5,8,MORTGAGE,37440,Source Verified,debt_consolidation,MN,9.31,3,0,2001,0,11,0,11664,Fully Paid
6500,36 months,208.19,B,B2,10,MORTGAGE,50000,Not Verified,major_purchase,CO,8.91,0,0,1999,0,13,0,3048,Fully Paid
9150,36 months,340.01,E,E4,10,MORTGAGE,54000,Not Verified,medical,TX,37.78,2,0,2007,0,17,0,2716,Charged Off
6000,36 months,199.63,B,B3,1,OWN,125000,Verified,home_improvement,NY,8.03,1,0,2000,0,13,0,14267,Fully Paid
19800,60 months,491.98,D,D3,10,RENT,45000,Verified,debt_consolidation,NY,18.18,0,0,2000,0,11,0,19329,Charged Off
14400,36 months,479.12,B,B3,4,OWN,55000,Verified,debt_consolidation,FL,5.53,0,0,2005,1,8,0,17737,Charged Off
21000,36 months,692.2,B,B5,2,RENT,80000,Verified,debt_consolidation,NV,6.72,0,0,2010,0,20,0,11696,Charged Off
34100,36 months,1370.83,G,G2,2,RENT,99000,Verified,debt_consolidation,OH,20.36,4,0,1988,0,12,0,25437,Charged Off
16250,60 months,369.66,C,C1,10,MORTGAGE,81000,Not Verified,debt_consolidation,OH,15.35,0,0,2001,0,10,0,13196,Fully Paid
17500,36 months,557.89,B,B1,10,MORTGAGE,128000,Not Verified,debt_consolidation,FL,9.54,2,0,1994,0,10,0,11065,Fully Paid
10000,36 months,343.24,C,C1,9,MORTGAGE,45500,Verified,home_improvement,TX,27.9,0,0,1994,2,9,0,3174,Fully Paid
30000,36 months,942.59,B,B1,3,RENT,117000,Source Verified,debt_consolidation,UT,26.32,0,0,1980,0,13,0,31098,Fully Paid
5000,36 months,160.57,B,B1,4,RENT,14000,Source Verified,credit_card,IL,29.33,1,0,2006,1,19,0,6502,Fully Paid
18275,36 months,616.73,B,B4,3,RENT,117120,Not Verified,debt_consolidation,NC,11.94,0,0,2006,2,16,0,18279,Fully Paid
14000,60 months,286.43,B,B1,4,MORTGAGE,70000,Not Verified,credit_card,CO,17.61,0,0,2012,1,7,0,11138,Fully Paid
16000,60 months,399.97,D,D2,1,RENT,64000,Source Verified,credit_card,IL,36.02,0,0,1999,0,18,0,10076,Fully Paid
5500,36 months,196.07,D,D3,0,RENT,35000,Verified,credit_card,MI,4.63,0,0,2012,1,3,0,4297,Fully Paid
10000,36 months,321.13,B,B1,10,RENT,70000,Source Verified,credit_card,NY,11.57,0,0,1998,1,19,0,13038,Charged Off
15000,60 months,339.69,C,C1,0,MORTGAGE,124000,Source Verified,debt_consolidation,VA,25.15,0,0,1995,0,8,0,31794,Fully Paid
9575,36 months,322.58,C,C1,9,OWN,36568,Source Verified,debt_consolidation,OK,20.28,0,0,2003,0,8,1,1830,Charged Off
6000,36 months,200.7,B,B4,0,RENT,107000,Source Verified,debt_consolidation,PA,13.7,0,0,1996,1,8,0,41065,Fully Paid
24000,36 months,722.76,A,A1,2,RENT,118000,Not Verified,debt_consolidation,NY,10.96,0,0,2004,0,6,0,16185,Fully Paid
15000,60 months,385.41,E,E2,1,RENT,83000,Source Verified,other,IL,7.1,0,0,2007,2,16,0,6151,Charged Off
1000,36 months,33,B,B5,9,RENT,36000,Not Verified,medical,WI,12.53,0,0,2002,1,12,0,8499,Fully Paid
6500,36 months,207.22,B,B2,8,MORTGAGE,41100,Source Verified,debt_consolidation,AZ,12.7,0,0,2004,0,7,0,6691,Fully Paid
18400,60 months,437.64,C,C5,10,RENT,88000,Source Verified,debt_consolidation,PA,19.02,0,0,2003,2,20,0,19476,Fully Paid
8000,36 months,275.96,C,C2,3,RENT,38000,Not Verified,debt_consolidation,OR,9.63,0,0,2003,1,5,1,10148,Fully Paid
10225,60 months,243.2,C,C5,2,RENT,38900,Source Verified,debt_consolidation,NC,16.01,0,0,2002,1,14,0,6120,Fully Paid
11475,60 months,336.74,F,F4,9,MORTGAGE,25497.92,Verified,home_improvement,MO,22.18,0,0,1994,3,7,0,1791,Charged Off
10000,36 months,338.63,C,C2,2,MORTGAGE,55000,Source Verified,debt_consolidation,MI,25.16,0,0,2002,3,18,0,8254,Fully Paid
5000,36 months,174.09,C,C4,4,RENT,28000,Source Verified,debt_consolidation,CO,13.97,1,0,2009,5,19,0,7490,Fully Paid
10000,36 months,348.18,C,C2,4,OWN,50000,Source Verified,credit_card,TX,9.55,0,0,2007,0,11,0,11551,Fully Paid
15050,60 months,394.73,E,E2,0,RENT,40000,Source Verified,debt_consolidation,OR,31.05,1,0,2008,0,8,0,11958,Charged Off
6625,36 months,261.67,F,F3,2,RENT,24000,Not Verified,other,NY,5.35,0,0,2008,2,8,0,3079,Fully Paid
7200,36 months,275.54,E,E5,2,OWN,97000,Not Verified,debt_consolidation,GA,26.41,0,0,2000,2,14,0,32804,Fully Paid
30000,36 months,966.75,B,B1,7,MORTGAGE,110000,Verified,debt_consolidation,LA,23.64,0,0,1993,1,17,0,110856,Fully Paid
6000,36 months,201.04,D,D1,5,RENT,30000,Verified,debt_consolidation,OH,19.92,0,0,2003,2,4,0,3211,Charged Off
15000,60 months,377.41,D,D2,10,MORTGAGE,56000,Verified,debt_consolidation,RI,5.53,0,0,2003,0,5,0,12069,Fully Paid
12950,60 months,351.66,E,E3,4,RENT,36000,Verified,debt_consolidation,CA,21.73,0,0,2003,0,11,0,21432,Charged Off
1400,36 months,51.01,E,E2,0,MORTGAGE,28000,Verified,house,NC,13.72,0,0,2003,0,3,0,983,Charged Off
14000,60 months,406.83,F,F3,2,MORTGAGE,55000,Verified,home_improvement,PA,18.9,0,0,2003,6,16,0,14533,Fully Paid
10000,36 months,340.18,B,B5,4,RENT,50000,Not Verified,debt_consolidation,AZ,4.66,0,0,2004,1,4,0,7246,Fully Paid
26000,60 months,658.26,D,D5,9,MORTGAGE,71500,Source Verified,debt_consolidation,TX,25.36,0,0,2007,0,8,0,11247,Fully Paid
3000,36 months,111.8,D,D5,10,MORTGAGE,50000,Verified,home_improvement,NV,18.99,0,0,2003,1,11,0,12421,Fully Paid
35000,36 months,1174.07,C,C2,3,MORTGAGE,84000,Source Verified,small_business,IL,11.03,0,0,2001,1,8,0,8117,Fully Paid
13000,60 months,294.07,C,C1,8,MORTGAGE,94000,Not Verified,credit_card,PA,30.12,0,0,2003,0,21,0,47274,Fully Paid
7500,36 months,257.54,C,C1,0,RENT,34000,Not Verified,credit_card,VA,15.49,1,0,1967,1,5,0,4975,Fully Paid
4800,36 months,159.71,B,B3,10,MORTGAGE,42000,Source Verified,credit_card,CA,30.71,0,0,1990,1,19,0,9921,Fully Paid
21250,36 months,697.11,B,B2,0,MORTGAGE,48000,Verified,debt_consolidation,IL,11.9,0,0,2001,1,9,0,18796,Fully Paid
32000,36 months,1267.92,E,E3,10,OWN,133000,Verified,debt_consolidation,NY,27.05,0,0,1993,4,11,0,390592,Fully Paid
12000,36 months,447.87,D,D5,0,RENT,51000,Verified,debt_consolidation,NH,18.82,0,0,1991,5,13,0,9977,Fully Paid
9025,36 months,308.41,C,C4,10,MORTGAGE,105000,Source Verified,debt_consolidation,CA,8.16,4,0,2001,2,3,0,6430,Fully Paid
20000,36 months,635.07,A,A5,6,RENT,45000,Verified,major_purchase,CA,17.64,0,0,2000,1,10,0,7216,Fully Paid
12000,60 months,306.36,E,E1,0,RENT,120000,Source Verified,major_purchase,MO,8.01,0,0,1999,2,5,0,0,Fully Paid
14425,60 months,374.12,E,E1,0,OWN,50700,Verified,credit_card,OH,29.93,0,0,1996,0,20,1,13624,Fully Paid
24000,36 months,816.19,C,C1,10,MORTGAGE,120000,Verified,debt_consolidation,CA,11.76,0,0,1967,0,13,0,154762,Fully Paid
3000,36 months,98.21,B,B3,6,RENT,52800,Source Verified,moving,VA,8.36,1,0,2001,0,12,0,2827,Fully Paid
32000,60 months,839.29,D,D4,10,OWN,2.00E+05,Verified,debt_consolidation,OH,13.36,0,0,1995,0,14,0,44736,Fully Paid
8000,36 months,258.71,B,B2,2,RENT,32000,Source Verified,car,CA,8.85,0,0,2001,1,6,1,1229,Charged Off
12000,60 months,281.28,C,C2,6,RENT,94000,Verified,debt_consolidation,IL,23.95,0,0,1982,0,11,0,48569,Fully Paid
4000,36 months,124.23,A,A4,2,MORTGAGE,45000,Not Verified,debt_consolidation,OH,34.64,1,0,2000,0,13,1,4384,Fully Paid
19075,36 months,643.73,B,B4,2,OWN,42500,Verified,debt_consolidation,CA,12.48,0,0,1996,2,28,0,30131,Fully Paid
5100,36 months,159.59,A,A4,4,RENT,36000,Not Verified,debt_consolidation,CA,16.47,0,0,2005,1,8,0,4573,Fully Paid
32000,60 months,994.04,G,G3,1,RENT,175353,Source Verified,home_improvement,TX,11.87,1,0,2007,5,20,0,7686,Charged Off
14500,60 months,360.29,D,D3,8,RENT,60000,Source Verified,debt_consolidation,CA,31.58,0,0,2000,2,8,0,6621,Fully Paid
10200,60 months,283.98,E,E1,10,RENT,63000,Source Verified,debt_consolidation,WA,10.11,0,0,2005,3,10,1,8662,Fully Paid
12000,36 months,415.93,C,C5,0,RENT,40000,Source Verified,debt_consolidation,WA,14.34,0,0,2002,0,12,0,9936,Fully Paid
2725,36 months,93.35,C,C2,8,OWN,45000,Source Verified,debt_consolidation,NJ,27.04,0,0,2000,1,14,1,6890,Fully Paid
19600,60 months,551.98,F,F1,10,MORTGAGE,64000,Verified,debt_consolidation,CT,24.28,0,0,1995,2,10,0,15007,Fully Paid
16000,36 months,481.84,A,A1,2,RENT,60000,Verified,debt_consolidation,LA,14.08,0,0,2002,0,11,0,6514,Fully Paid
10000,36 months,329.48,B,B4,6,MORTGAGE,230000,Source Verified,home_improvement,IL,3.83,0,0,2013,0,6,0,15170,Fully Paid
9000,36 months,309.05,C,C1,2,RENT,44160,Verified,debt_consolidation,CA,30.22,2,0,2003,2,15,0,7301,Fully Paid
7000,36 months,248.15,D,D1,4,RENT,26000,Source Verified,credit_card,AZ,10.16,0,0,2004,0,5,0,6093,Fully Paid
7975,36 months,286.6,D,D2,6,MORTGAGE,40000,Verified,home_improvement,PA,28.38,1,0,2000,1,21,0,6526,Fully Paid
2000,36 months,72.56,E,E1,10,RENT,57800,Verified,other,PA,19.02,0,0,2003,2,6,0,14189,Fully Paid
15200,36 months,529.23,C,C5,3,MORTGAGE,40000,Verified,debt_consolidation,NE,14.49,0,0,1998,0,8,0,5077,Charged Off
6000,36 months,192.9,B,B3,10,RENT,69000,Verified,major_purchase,OR,13.74,0,0,2002,1,12,0,12889,Charged Off
5000,36 months,174.24,D,D5,1,RENT,38000,Not Verified,house,CA,0.32,0,0,2000,1,3,0,260,Fully Paid
8000,36 months,254.03,A,A5,1,MORTGAGE,42000,Source Verified,credit_card,CO,8.25,0,0,2003,1,12,0,6256,Fully Paid
5600,36 months,187.86,C,C2,4,RENT,64000,Not Verified,medical,CA,23.4,0,0,1998,0,10,0,5994,Charged Off
6000,36 months,201.27,C,C2,10,MORTGAGE,52000,Not Verified,major_purchase,MI,22.32,0,0,2000,2,12,0,7233,Fully Paid
8200,36 months,286.72,C,C5,0,MORTGAGE,36500,Not Verified,debt_consolidation,MA,10.52,0,0,2005,2,7,0,7181,Fully Paid
12800,36 months,426.92,C,C1,10,MORTGAGE,47250,Source Verified,debt_consolidation,NC,19.28,3,0,1998,0,11,0,6397,Fully Paid
5000,36 months,154.99,A,A4,0,RENT,25000,Not Verified,debt_consolidation,CA,10.51,1,0,2007,0,8,0,4781,Fully Paid
16000,36 months,531.36,B,B3,1,MORTGAGE,1.00E+05,Source Verified,debt_consolidation,UT,22.55,3,0,1996,0,19,0,11087,Fully Paid
30000,60 months,894.67,G,G1,1,RENT,120000,Verified,house,TN,17.37,0,0,2000,3,9,0,15276,Charged Off
18200,60 months,429.65,C,C5,10,MORTGAGE,49000,Source Verified,debt_consolidation,PA,20.1,0,0,2000,0,8,0,18887,Charged Off
5000,36 months,179.69,D,D4,10,RENT,58000,Verified,debt_consolidation,CA,12.54,0,0,1997,3,15,1,8890,Fully Paid
6000,36 months,188.52,B,B1,8,MORTGAGE,35000,Not Verified,debt_consolidation,FL,18.66,1,0,2007,0,14,0,10454,Fully Paid
15575,60 months,372.42,C,C5,0,RENT,70000,Verified,debt_consolidation,NC,24.39,0,0,1990,2,7,0,56668,Charged Off
12000,36 months,412.06,C,C1,10,RENT,45000,Source Verified,credit_card,MD,9.33,0,0,2001,0,7,0,12126,Fully Paid
5500,36 months,185.3,B,B4,7,RENT,36000,Not Verified,credit_card,AZ,18.4,0,0,2001,1,9,0,3023,Charged Off
35000,60 months,960.11,E,E5,4,MORTGAGE,225000,Verified,home_improvement,OH,8.76,1,0,1997,4,20,1,5674,Charged Off
15400,36 months,496.85,B,B3,5,RENT,36000,Source Verified,debt_consolidation,FL,39.43,0,0,1983,1,15,1,13660,Fully Paid
10000,36 months,350.59,C,C3,1,MORTGAGE,35000,Verified,debt_consolidation,TX,17.9,0,0,2002,4,12,2,5161,Fully Paid
8000,36 months,269.52,B,B5,9,MORTGAGE,83000,Not Verified,debt_consolidation,CA,9.6,1,0,1994,1,12,0,6036,Fully Paid
10000,36 months,336.9,C,C1,4,RENT,46000,Source Verified,credit_card,VA,31.8,0,0,2002,0,6,0,15219,Charged Off
4800,36 months,146.55,A,A2,10,OWN,55000,Not Verified,credit_card,PA,14.71,0,0,2003,0,13,0,7675,Fully Paid
21500,60 months,575.5,E,E4,2,RENT,43000,Source Verified,debt_consolidation,MS,37.17,0,0,2001,0,28,0,17562,Fully Paid
16000,36 months,499.1,A,A4,3,RENT,72000,Source Verified,credit_card,CA,8.38,0,0,1998,0,9,0,15824,Fully Paid
13375,60 months,410.9,G,G2,10,RENT,48500,Verified,major_purchase,TN,28.38,0,0,1997,2,15,1,6524,Fully Paid
13600,36 months,454.45,B,B4,10,MORTGAGE,91000,Source Verified,debt_consolidation,CA,12.46,1,0,2000,0,3,0,1385,Charged Off
4000,36 months,127.5,B,B2,0,RENT,50000,Not Verified,debt_consolidation,CA,10.68,0,0,2010,0,9,0,4646,Fully Paid
10000,36 months,366.82,D,D4,0,MORTGAGE,40000,Verified,credit_card,CA,19.59,0,0,1998,2,12,0,12994,Fully Paid
10000,36 months,348.18,C,C2,0,MORTGAGE,40000,Not Verified,debt_consolidation,PA,17.89,0,0,2008,0,5,0,7144,Fully Paid
6400,36 months,217.72,C,C3,3,RENT,52000,Source Verified,debt_consolidation,FL,2.61,0,0,1992,0,3,1,3616,Charged Off
15000,36 months,506.72,C,C3,10,MORTGAGE,55500,Source Verified,debt_consolidation,MO,30.53,0,0,2002,2,26,0,28286,Charged Off
13000,60 months,296.99,C,C3,6,MORTGAGE,60000,Source Verified,credit_card,NY,6.04,0,0,2007,0,7,0,11828,Fully Paid
19125,36 months,675.12,D,D1,10,MORTGAGE,130000,Verified,major_purchase,IN,18.17,0,0,1997,1,12,1,6164,Fully Paid
13600,36 months,484.81,D,D3,2,OWN,71000,Not Verified,debt_consolidation,TN,24.09,0,0,2000,3,13,0,20806,Charged Off
20000,60 months,468.8,C,C1,5,RENT,85000,Verified,debt_consolidation,CA,15.68,0,0,2005,0,8,0,17270,Fully Paid
4925,36 months,173.86,D,D2,6,RENT,40000,Not Verified,other,CA,15.27,0,0,2008,2,11,0,7936,Charged Off
6400,36 months,208.78,B,B4,10,MORTGAGE,160000,Source Verified,home_improvement,MD,4.55,2,0,1995,1,9,0,7344,Fully Paid
5600,36 months,175.49,A,A3,2,MORTGAGE,44000,Not Verified,other,AZ,0.95,0,0,1990,5,15,0,2051,Fully Paid
21000,60 months,468.41,B,B3,1,RENT,64200,Source Verified,debt_consolidation,TX,21.78,0,0,1999,0,7,0,23041,Fully Paid
28000,36 months,939.26,C,C2,10,MORTGAGE,85000,Source Verified,debt_consolidation,NJ,20.49,4,0,1977,1,13,0,12179,Fully Paid
8000,36 months,255.04,B,B2,2,RENT,32000,Not Verified,debt_consolidation,MA,17.4,1,0,1998,0,12,0,5975,Fully Paid
20000,36 months,661.14,B,B4,10,MORTGAGE,90000,Source Verified,debt_consolidation,WI,26.43,0,0,1998,2,19,0,26829,Fully Paid
20000,36 months,632.93,B,B1,10,RENT,56000,Source Verified,credit_card,MA,22.65,0,0,1997,0,6,1,6045,Fully Paid
18000,60 months,452.89,D,D2,8,RENT,60000,Source Verified,debt_consolidation,WA,23.34,2,0,2004,2,8,1,11459,Charged Off
18000,60 months,523.07,F,F3,10,MORTGAGE,62000,Verified,debt_consolidation,NC,12.08,0,0,2001,1,8,1,7148,Fully Paid
10000,36 months,315.12,B,B1,10,OWN,95000,Source Verified,credit_card,FL,12.39,0,0,1993,1,14,1,13357,Fully Paid
7000,36 months,218.36,A,A4,8,OWN,50000,Source Verified,debt_consolidation,NY,19.3,0,0,1998,0,6,1,4123,Fully Paid
12000,36 months,370.04,A,A5,8,MORTGAGE,40000,Not Verified,debt_consolidation,TX,17.07,0,0,1996,0,10,0,10913,Fully Paid
14400,36 months,438.28,A,A1,1,MORTGAGE,69000,Not Verified,credit_card,TN,21.88,0,0,1994,0,12,1,9331,Fully Paid
7000,36 months,238.13,C,C4,8,RENT,42000,Source Verified,debt_consolidation,KY,16.77,0,0,2006,0,7,0,1777,Fully Paid
6025,36 months,197.23,B,B4,1,RENT,46500,Source Verified,other,MA,14.87,0,0,2010,1,8,0,3126,Fully Paid
6000,36 months,199.26,B,B3,10,MORTGAGE,68000,Not Verified,credit_card,IL,12.94,0,0,1995,1,23,0,19682,Fully Paid
11325,36 months,408.13,D,D1,6,RENT,33000,Verified,debt_consolidation,NV,29.96,0,0,2004,0,8,0,6224,Fully Paid
10000,36 months,343.39,C,C1,9,MORTGAGE,63000,Verified,small_business,AR,11.18,1,0,1993,0,10,0,18986,Charged Off
28000,60 months,716.97,E,E2,10,MORTGAGE,105996,Verified,debt_consolidation,TX,17.37,0,0,1994,2,13,0,25539,Fully Paid
10000,36 months,307.04,A,A2,2,MORTGAGE,75000,Not Verified,major_purchase,IL,7.94,0,0,1990,1,6,0,0,Fully Paid
6600,36 months,200.88,A,A1,2,RENT,65500,Source Verified,debt_consolidation,AZ,15.46,0,0,1990,0,19,0,11083,Fully Paid
16000,60 months,366.76,C,C3,10,MORTGAGE,1.00E+05,Not Verified,debt_consolidation,MT,18.17,0,0,1999,0,8,0,9800,Fully Paid
1200,36 months,41.18,C,C2,10,MORTGAGE,90216,Not Verified,home_improvement,IL,15.7,0,0,1992,0,18,0,20294,Charged Off
17500,36 months,532.63,A,A1,4,MORTGAGE,48000,Not Verified,debt_consolidation,CO,20.17,0,0,1978,0,16,0,25380,Fully Paid
28000,60 months,704.49,D,D2,9,MORTGAGE,92000,Source Verified,home_improvement,IN,13.38,0,0,1994,2,8,0,4126,Fully Paid
10250,36 months,337.93,B,B2,4,MORTGAGE,80000,Verified,debt_consolidation,NV,11.13,0,0,1999,1,13,0,7268,Charged Off
6000,36 months,205.01,C,C1,8,OWN,40000,Source Verified,debt_consolidation,MI,10.8,0,0,2003,1,15,0,10841,Fully Paid
20475,60 months,548.18,E,E4,8,OWN,60000,Not Verified,debt_consolidation,CA,20.66,0,0,2001,0,18,0,43376,Fully Paid
40000,36 months,1316.95,B,B3,10,MORTGAGE,150000,Source Verified,small_business,TX,0.82,0,0,2011,1,12,0,4722,Fully Paid
17000,36 months,570.27,C,C2,0,RENT,65000,Source Verified,other,MO,16.47,2,0,2001,0,6,1,9278,Fully Paid
20000,36 months,712.96,D,D1,2,RENT,70000,Source Verified,debt_consolidation,NY,7.32,4,0,1983,0,18,0,12928,Fully Paid
13925,60 months,331.21,C,C5,10,MORTGAGE,1.00E+05,Source Verified,credit_card,AL,14.46,0,0,2001,0,10,0,16435,Fully Paid
21350,36 months,733.12,C,C2,10,RENT,110000,Source Verified,debt_consolidation,NY,9.35,1,0,1999,1,14,0,8715,Fully Paid
30000,36 months,1069.44,D,D1,10,MORTGAGE,84000,Source Verified,debt_consolidation,WA,21.91,0,0,1976,1,12,0,52383,Fully Paid
12000,36 months,365.23,A,A1,0,RENT,55000,Source Verified,wedding,NJ,1.59,0,0,2005,0,7,0,2400,Fully Paid
9850,36 months,351.14,D,D3,10,RENT,97000,Not Verified,other,NY,7.4,0,0,2001,1,4,0,5666,Fully Paid
8400,36 months,280.98,B,B5,2,RENT,54000,Source Verified,debt_consolidation,MD,13.6,0,0,2003,2,11,0,5291,Fully Paid
8400,36 months,298.57,C,C5,9,OWN,27000,Source Verified,debt_consolidation,NC,18.22,0,0,2000,0,11,0,17382,Fully Paid
5350,36 months,185.44,C,C5,10,MORTGAGE,84000,Verified,debt_consolidation,PA,23.46,0,0,2000,0,12,0,27749,Fully Paid
11850,36 months,398.42,B,B4,10,RENT,32800,Not Verified,debt_consolidation,CT,13.24,0,0,2000,0,11,0,9086,Fully Paid
9750,36 months,334.66,C,C1,2,RENT,28000,Source Verified,debt_consolidation,IL,30.73,0,0,2007,2,4,0,11257,Fully Paid
12500,60 months,366.82,F,F4,10,RENT,35000,Source Verified,debt_consolidation,CA,17.22,0,0,2007,3,10,0,13405,Fully Paid
6400,36 months,198.78,A,A2,7,MORTGAGE,1440000,Not Verified,major_purchase,CA,0,0,0,1995,0,6,0,2926,Fully Paid
12000,36 months,406.24,C,C3,3,RENT,44000,Source Verified,other,OH,21.58,0,0,2009,0,15,0,9282,Fully Paid
6500,36 months,210.2,B,B2,6,MORTGAGE,50000,Not Verified,car,MO,18.99,0,0,2005,3,5,0,2807,Fully Paid
26000,36 months,834.93,B,B1,2,RENT,85000,Source Verified,debt_consolidation,IN,12.45,0,0,1998,2,9,0,18464,Fully Paid
8725,36 months,311.03,D,D3,6,RENT,130000,Source Verified,other,NY,12.22,2,0,2001,2,10,0,5798,Fully Paid
12000,60 months,299.14,D,D4,5,RENT,45000,Source Verified,credit_card,FL,11.04,0,0,2011,0,8,0,13365,Charged Off
30000,60 months,836.27,E,E5,10,MORTGAGE,60000,Source Verified,credit_card,ND,14,1,0,1981,0,11,0,6233,Fully Paid
26000,36 months,896.85,C,C5,5,MORTGAGE,65000,Verified,credit_card,PA,23.02,0,0,2002,0,10,0,21204,Fully Paid
10000,36 months,309.32,A,A3,6,OWN,41000,Not Verified,credit_card,VA,27.19,0,0,1998,0,9,0,8530,Fully Paid
9600,36 months,332.75,C,C4,10,MORTGAGE,108000,Source Verified,major_purchase,RI,9.06,0,0,2006,1,9,0,1788,Fully Paid
6000,36 months,196.41,B,B2,7,RENT,45000,Source Verified,other,NY,25.94,0,0,1991,1,18,0,14324,Fully Paid
5000,36 months,165.29,B,B4,10,OWN,45600,Source Verified,debt_consolidation,FL,24.39,0,0,2002,1,12,0,11309,Fully Paid
22500,60 months,523.42,C,C4,6,MORTGAGE,45000,Not Verified,debt_consolidation,IL,13.81,1,0,1995,0,7,0,24771,Fully Paid
19400,36 months,652.27,B,B4,0,RENT,55000,Not Verified,debt_consolidation,CA,27.58,0,0,2002,0,13,0,14445,Fully Paid
1500,36 months,47.7,B,B1,10,MORTGAGE,85000,Source Verified,debt_consolidation,CA,12.57,0,0,2003,1,10,2,8430,Fully Paid
15000,36 months,517.42,C,C5,3,RENT,53000,Verified,debt_consolidation,NY,14.81,0,0,1989,1,7,1,7044,Fully Paid
15000,36 months,506.21,B,B4,10,RENT,75000,Not Verified,debt_consolidation,AZ,24.43,0,0,1989,1,18,0,27050,Fully Paid
15850,36 months,576.92,D,D2,10,RENT,40000,Verified,other,MD,31.47,0,0,2000,0,14,0,10961,Fully Paid
11000,36 months,365.31,B,B3,1,RENT,80000,Not Verified,credit_card,NY,14,0,0,1999,0,11,0,9445,Fully Paid
21000,36 months,687.42,B,B2,3,RENT,125000,Verified,debt_consolidation,NY,12.36,0,0,2001,0,14,0,18167,Charged Off
6400,36 months,212.94,B,B3,2,MORTGAGE,30000,Verified,moving,AZ,5.36,0,0,1997,0,5,0,6884,Fully Paid
10000,36 months,311.02,A,A4,2,RENT,59000,Source Verified,debt_consolidation,MI,11.08,0,0,1972,0,13,0,11576,Fully Paid
6500,36 months,206.4,A,A5,6,RENT,25000,Not Verified,debt_consolidation,TX,15.02,0,0,1986,0,9,0,7280,Fully Paid
30800,36 months,1027.28,C,C1,10,OWN,104000,Verified,credit_card,NY,14.61,0,0,2002,0,14,0,26367,Charged Off
12000,36 months,397.61,B,B3,2,RENT,45000,Not Verified,credit_card,GA,20.69,0,0,2000,0,4,0,9078,Fully Paid
3800,36 months,130.43,C,C1,1,RENT,30000,Source Verified,credit_card,OH,19.96,0,0,2008,1,8,0,3266,Fully Paid
26400,60 months,605.16,C,C3,0,MORTGAGE,90000,Not Verified,debt_consolidation,WA,27.85,0,0,1994,1,20,0,32057,Fully Paid
19200,36 months,603.26,B,B1,0,RENT,1.00E+05,Source Verified,credit_card,TX,18.88,0,0,2007,2,9,0,17288,Fully Paid
