funded_amnt,term,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,addr_state,dti,delinq_2yrs,acc_now_delinq,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal
7625,36 months,254.69,C,C1,7,RENT,30000,Source Verified,debt_consolidation,CA,33.4,0,0,2002,1,9,0,6393
14000,60 months,355.44,E,E1,6,RENT,76218,Verified,credit_card,KY,21,0,0,2001,3,15,0,14437
24000,60 months,697.28,E,E3,10,MORTGAGE,72000,Verified,other,OH,15.22,0,0,2006,1,20,0,12681
13000,36 months,433.59,C,C1,1,RENT,56680,Not Verified,credit_card,NV,34.74,0,0,2006,1,7,0,12403
10000,36 months,349.65,C,C5,10,RENT,90000,Not Verified,other,MD,26.88,2,0,1981,0,15,0,20755
18000,36 months,582.17,B,B1,10,MORTGAGE,90000,Verified,debt_consolidation,WY,24.5,0,0,1996,1,15,0,30059
18000,36 months,602.08,B,B5,2,RENT,71000,Source Verified,debt_consolidation,NJ,21.35,0,0,2002,0,8,0,30469
24000,36 months,785.62,B,B2,10,RENT,119000,Source Verified,credit_card,CA,23.57,0,0,1994,1,12,0,46402
10800,60 months,251.19,C,C3,10,MORTGAGE,250000,Source Verified,debt_consolidation,CA,3.94,1,0,2002,0,17,0,16927
18000,36 months,652.92,D,D5,3,RENT,50000,Source Verified,house,FL,23.21,0,0,1987,1,7,0,7578
30000,60 months,862.87,F,F3,8,MORTGAGE,106500,Source Verified,debt_consolidation,NV,17.46,0,0,1997,2,26,0,17795
16000,60 months,385.62,D,D1,0,OWN,52000,Source Verified,debt_consolidation,IL,11.93,0,0,1998,0,17,1,9858
3000,36 months,95.26,A,A5,10,MORTGAGE,90000,Not Verified,debt_consolidation,MI,12.11,0,0,1995,0,8,0,10659
30000,60 months,625.23,B,B2,5,OWN,210000,Source Verified,credit_card,NJ,10.79,0,0,1997,0,11,0,29635
30000,36 months,1151.94,E,E3,4,RENT,225000,Verified,debt_consolidation,NY,12.16,0,0,1999,2,6,0,55438
20000,36 months,646.76,B,B2,7,RENT,110000,Source Verified,debt_consolidation,CA,8.58,1,0,2004,1,18,0,8273
6000,36 months,198.35,B,B4,10,OWN,38000,Not Verified,debt_consolidation,CA,5.12,2,0,1999,1,8,0,5189
12500,36 months,415.9,B,B3,0,RENT,88400,Verified,debt_consolidation,FL,9.39,0,0,1994,1,6,0,9983
7000,36 months,231,B,B3,10,RENT,30000,Verified,debt_consolidation,CA,11.42,0,0,2000,0,2,0,4219
10000,36 months,339.07,C,C3,4,OWN,85000,Source Verified,debt_consolidation,HI,14.25,0,0,2008,0,17,0,25403
12000,36 months,387.15,B,B3,3,MORTGAGE,60000,Not Verified,debt_consolidation,MI,16.94,0,0,2004,0,8,0,13724
7000,36 months,238.16,C,C1,5,RENT,29280,Not Verified,debt_consolidation,UT,9.14,0,0,2005,1,7,0,6502
8000,36 months,283.2,D,D3,4,RENT,43000,Not Verified,debt_consolidation,FL,19.84,0,0,2005,0,15,0,9968
25000,60 months,602.52,D,D1,2,RENT,63000,Source Verified,debt_consolidation,LA,16.95,0,0,1996,0,8,1,6804
35000,60 months,1075.24,G,G2,5,RENT,95000,Verified,debt_consolidation,MO,22.49,0,0,2000,3,15,0,5448
17000,60 months,447.76,D,D5,9,MORTGAGE,85000,Verified,debt_consolidation,CA,12.88,0,0,2000,1,10,0,4334
9750,36 months,333.66,B,B5,2,MORTGAGE,52000,Source Verified,debt_consolidation,AL,22.18,0,0,2005,2,5,0,5996
5600,36 months,195.75,C,C5,4,OWN,32000,Source Verified,major_purchase,DE,28.92,3,0,2010,1,9,0,3142
6000,36 months,220.52,E,E3,10,OWN,52000,Verified,debt_consolidation,TN,20.66,0,0,2003,1,13,1,3014
4000,36 months,146.73,D,D4,1,RENT,35000,Not Verified,debt_consolidation,CA,14.88,0,0,2005,1,7,0,10975
21600,36 months,707.06,B,B4,10,MORTGAGE,117000,Verified,home_improvement,NY,9.18,0,0,2001,0,2,0,330
24000,60 months,629.47,E,E2,8,MORTGAGE,65000,Source Verified,debt_consolidation,VA,12.39,0,0,2006,0,9,0,8416
5400,36 months,176.77,B,B3,6,MORTGAGE,41900,Source Verified,debt_consolidation,IN,20.74,0,0,2002,2,9,1,14528
14000,36 months,456.69,B,B4,2,RENT,42600,Verified,debt_consolidation,NY,19.07,0,0,2002,0,11,1,12964
40000,36 months,1347.57,C,C2,0,RENT,93000,Verified,debt_consolidation,TN,21.43,0,0,2001,0,11,0,41600
20000,36 months,656.11,B,B2,7,RENT,1.00E+05,Verified,credit_card,TN,14.06,0,0,1999,0,14,0,22569
35000,60 months,1045.64,G,G3,7,RENT,165000,Source Verified,debt_consolidation,CA,16.33,0,0,2008,2,12,0,5676
20000,36 months,637.58,B,B2,5,RENT,70000,Not Verified,debt_consolidation,NY,10.18,3,0,1976,1,14,0,20521
16000,36 months,535.95,C,C2,3,OWN,65000,Verified,debt_consolidation,VA,28.62,0,0,1984,1,7,1,9020
12000,60 months,298.17,D,D3,0,RENT,66000,Verified,debt_consolidation,NY,3.87,0,0,2003,0,9,1,6403
16375,60 months,412,D,D2,10,RENT,39000,Source Verified,credit_card,IL,8.52,0,0,2004,0,5,0,11293
11000,60 months,239.12,B,B4,4,OWN,45000,Source Verified,car,LA,21.17,0,0,2006,0,9,0,8646
27050,60 months,786.05,F,F3,1,RENT,85000,Source Verified,debt_consolidation,NJ,23.81,0,0,2006,2,19,0,15278
20000,60 months,461.75,C,C1,7,MORTGAGE,76000,Source Verified,debt_consolidation,TX,14.64,0,0,1999,1,9,0,19563
9775,36 months,341.79,D,D1,1,RENT,45000,Source Verified,debt_consolidation,GA,13.81,0,0,1998,0,12,2,1677
6000,36 months,201.27,C,C2,6,RENT,25500,Source Verified,credit_card,NJ,12.61,0,0,2010,2,6,0,7671
12000,60 months,279.16,C,C4,2,RENT,48000,Verified,debt_consolidation,FL,7.63,0,0,2005,0,5,0,14114
10000,60 months,217.98,B,B5,7,RENT,78000,Not Verified,car,MA,2.75,0,0,2003,0,3,0,6990
3000,36 months,97.02,B,B2,3,OWN,42000,Verified,major_purchase,AZ,30.9,1,0,1998,1,12,0,8933
6000,36 months,188.55,A,A5,10,MORTGAGE,60000,Not Verified,home_improvement,FL,17.16,0,0,1998,1,9,0,5443
20000,36 months,625.72,A,A5,5,MORTGAGE,160000,Verified,home_improvement,FL,7.74,0,0,1991,0,6,0,2118
19500,60 months,569.39,E,E3,10,MORTGAGE,78000,Not Verified,debt_consolidation,ID,12.11,0,0,1999,1,20,0,17339
12000,60 months,289.34,D,D1,2,OWN,62920,Source Verified,debt_consolidation,MS,34.67,0,0,1994,0,10,0,7609
12500,60 months,309.12,D,D2,5,MORTGAGE,42000,Source Verified,debt_consolidation,IL,19.31,0,0,1993,3,14,1,13393
29175,36 months,998.41,B,B5,10,MORTGAGE,65000,Verified,credit_card,PA,15.27,0,0,1988,0,8,0,32550
20000,60 months,529.77,D,D5,2,RENT,59000,Verified,major_purchase,FL,26.57,0,0,2000,2,12,0,22608
8000,36 months,307.19,E,E3,2,RENT,57000,Source Verified,moving,NY,5.71,0,0,2007,0,5,0,9482
5000,36 months,162.49,B,B3,4,MORTGAGE,45000,Source Verified,credit_card,AR,16.8,0,0,2005,1,13,0,15363
6000,36 months,205.01,C,C3,9,RENT,51255,Verified,debt_consolidation,CA,29.1,0,0,1998,1,13,0,5570
33600,36 months,1041.17,A,A3,10,MORTGAGE,110558,Verified,debt_consolidation,IL,14.37,0,0,1986,1,13,0,372
9550,36 months,354.87,E,E3,10,OWN,37000,Source Verified,debt_consolidation,DE,31.5,1,0,1998,1,7,0,44692
7000,36 months,229.14,B,B4,4,MORTGAGE,45000,Verified,debt_consolidation,TX,7.07,0,0,2004,0,6,0,10393
25900,36 months,861.74,B,B3,7,MORTGAGE,66000,Source Verified,small_business,OK,28.8,0,0,1988,0,9,0,17205
3000,36 months,105.77,C,C4,10,MORTGAGE,56000,Not Verified,debt_consolidation,TX,20.98,1,0,1998,3,14,0,23381
35000,36 months,1282.79,D,D3,5,MORTGAGE,96000,Verified,other,IL,20.65,0,0,2002,0,15,1,9738
7200,36 months,228.63,A,A5,9,MORTGAGE,36275.2,Verified,credit_card,FL,22.5,0,0,2003,0,15,0,8053
4500,36 months,137.91,A,A2,10,MORTGAGE,228000,Not Verified,debt_consolidation,GA,15.68,0,0,1998,1,9,0,24762
4000,36 months,139.86,D,D1,10,MORTGAGE,95000,Verified,credit_card,NJ,16.01,1,0,1983,2,12,0,6268
20000,60 months,454.96,C,C2,9,RENT,47000,Source Verified,debt_consolidation,CA,13.07,0,0,2002,0,6,0,10886
3000,36 months,104.15,C,C2,1,RENT,22000,Verified,debt_consolidation,NY,34.58,0,0,2004,0,16,0,6880
15000,36 months,505.34,B,B4,8,MORTGAGE,78000,Not Verified,credit_card,CA,17.57,2,0,1994,2,14,0,20466
9600,36 months,348.27,D,D3,5,RENT,75000,Not Verified,medical,IN,9.55,0,0,1997,0,7,0,6349
6400,36 months,215.62,C,C1,10,RENT,41500,Verified,medical,VA,8.99,0,0,2000,0,7,1,2844
18550,60 months,481.71,D,D4,8,RENT,46800,Verified,small_business,CA,28.08,0,0,2004,0,10,0,4319
15000,36 months,499.08,B,B3,10,RENT,30000,Not Verified,debt_consolidation,FL,9.44,0,0,1998,0,6,0,10416
7000,36 months,248.15,D,D1,1,MORTGAGE,50000,Source Verified,debt_consolidation,NY,4.25,1,0,1999,1,6,0,6522
9600,36 months,302.56,B,B1,0,RENT,87000,Source Verified,debt_consolidation,MI,20.35,0,0,2005,1,20,0,10191
15875,60 months,407.89,E,E2,0,RENT,44112,Not Verified,debt_consolidation,OK,28.78,1,0,2004,0,7,0,17053
5100,36 months,158.93,A,A3,2,RENT,30000,Not Verified,debt_consolidation,NJ,14.44,1,0,1992,0,12,0,4519
18000,36 months,648.67,D,D1,10,OWN,65000,Not Verified,debt_consolidation,NY,19.33,0,0,1997,1,21,0,26595
27725,36 months,988.34,D,D3,9,MORTGAGE,58869.24,Verified,debt_consolidation,CO,31.05,0,0,2002,0,12,0,23928
26400,60 months,573.87,B,B3,10,MORTGAGE,78000,Verified,debt_consolidation,TX,22.8,0,0,1987,0,12,0,1806
15000,60 months,343.84,C,C3,8,RENT,70000,Verified,debt_consolidation,CA,18.64,0,0,1998,0,8,0,25921
7000,36 months,231.4,B,B4,10,MORTGAGE,53000,Not Verified,other,TX,15.51,3,0,2000,0,9,0,4631
16000,36 months,531.36,B,B3,3,RENT,72000,Verified,debt_consolidation,WI,22.03,0,0,1999,0,8,0,12811
11000,36 months,375.91,C,C4,10,RENT,63000,Source Verified,renewable_energy,NY,11.52,0,0,2000,1,11,4,10979
10000,60 months,251.61,D,D4,5,RENT,31722,Verified,debt_consolidation,NV,16.76,2,0,1999,0,12,0,11053
4725,36 months,171.99,D,D2,0,RENT,20000,Source Verified,debt_consolidation,MD,14.4,0,0,2007,0,14,1,8803
15000,36 months,522.41,D,D3,2,MORTGAGE,99996,Source Verified,debt_consolidation,OH,8.93,0,0,1995,1,8,0,10584
5800,36 months,178.09,A,A2,3,MORTGAGE,108000,Not Verified,credit_card,NY,5.42,0,0,2000,0,2,0,5836
10000,36 months,322.11,B,B1,9,MORTGAGE,50000,Not Verified,debt_consolidation,OH,21.98,0,0,1993,0,12,1,6656
11500,36 months,382.63,B,B3,2,RENT,44000,Not Verified,debt_consolidation,NY,27.65,0,0,1999,0,4,0,22301
23000,60 months,513.02,B,B3,5,MORTGAGE,80000,Verified,debt_consolidation,MA,25.41,0,0,1999,0,15,0,8334
10000,36 months,305.31,A,A2,10,RENT,24000,Verified,debt_consolidation,NY,8.65,0,0,1993,0,21,0,5945
35000,36 months,1145.69,B,B2,2,MORTGAGE,1.00E+05,Verified,credit_card,TX,13.92,4,0,1991,0,16,0,44037
10000,36 months,333.82,B,B4,3,RENT,50000,Not Verified,major_purchase,OR,5.54,0,0,1999,0,9,0,4430
3500,36 months,109.49,A,A5,3,MORTGAGE,48000,Not Verified,major_purchase,MD,6.33,0,0,1998,2,8,0,6957
19950,36 months,723.65,D,D5,0,MORTGAGE,50000,Not Verified,debt_consolidation,SC,28.24,0,0,1996,0,8,0,5452
10000,36 months,327.34,B,B4,8,MORTGAGE,68000,Source Verified,other,AZ,12.04,0,0,2005,0,11,1,5832
6500,36 months,204.23,B,B1,9,MORTGAGE,42000,Not Verified,credit_card,CO,30.4,0,0,2000,0,6,0,37868
16000,60 months,399.97,C,C5,3,MORTGAGE,53000,Verified,debt_consolidation,FL,25.33,0,0,1998,0,16,0,20599
10000,36 months,329.91,B,B5,3,RENT,72000,Source Verified,credit_card,CA,14.62,1,0,2005,0,9,0,12631
6000,36 months,180.96,A,A1,6,MORTGAGE,70000,Not Verified,car,NY,8.07,0,0,1987,1,18,0,5139
25000,36 months,785.61,A,A5,10,MORTGAGE,120000,Verified,credit_card,MI,15.15,0,0,2000,1,17,0,22738
16000,60 months,423.82,E,E4,1,MORTGAGE,40000,Source Verified,credit_card,NM,25.53,0,0,2004,1,8,0,23415
8500,36 months,255.98,A,A1,10,MORTGAGE,65000,Not Verified,credit_card,FL,3.54,0,0,1991,0,9,0,6124
8000,36 months,260.59,B,B2,0,RENT,44000,Source Verified,debt_consolidation,OH,21.22,0,0,1999,1,12,0,7043
20000,36 months,625.72,A,A5,4,RENT,75000,Source Verified,debt_consolidation,HI,5.44,0,0,2005,0,4,0,5571
25600,60 months,671.43,D,D4,10,RENT,80000,Verified,debt_consolidation,MA,14.36,0,0,1992,0,8,0,33712
12700,60 months,378.97,G,G2,3,RENT,47600,Source Verified,debt_consolidation,NY,16.14,0,0,2003,1,18,0,16486
5000,36 months,157.24,B,B1,1,MORTGAGE,90000,Source Verified,debt_consolidation,CO,20.32,0,0,2009,0,9,0,26163
9000,36 months,301.91,C,C2,10,MORTGAGE,64000,Not Verified,credit_card,MA,12.13,1,0,2002,1,9,0,9404
12000,60 months,285.42,C,C5,0,RENT,37000,Source Verified,credit_card,UT,12.81,0,0,2006,1,10,0,9856
18200,60 months,459.89,D,D1,5,MORTGAGE,52000,Verified,debt_consolidation,NY,17.72,0,0,1994,0,11,0,15758
17050,36 months,612.65,D,D1,10,MORTGAGE,38000,Not Verified,credit_card,MO,15.19,0,0,1994,3,9,0,18335
12000,36 months,408.27,C,C1,7,MORTGAGE,113000,Not Verified,debt_consolidation,NJ,11.83,0,0,1996,1,11,0,10340
3000,36 months,106.95,D,D3,6,OWN,45000,Verified,debt_consolidation,TX,18.3,1,0,2003,0,7,0,2750
35000,36 months,1179.12,B,B4,2,MORTGAGE,87000,Verified,credit_card,VA,19.66,0,0,1983,1,9,0,22635
10000,36 months,306.45,A,A2,5,MORTGAGE,80000,Not Verified,debt_consolidation,CA,14.64,0,0,2000,0,10,0,13495
10650,36 months,369.14,C,C5,5,RENT,30500,Verified,debt_consolidation,NC,34.75,0,0,1994,2,13,1,8209
10000,36 months,356.48,D,D1,5,MORTGAGE,96000,Not Verified,home_improvement,IL,22.7,0,0,2006,1,13,0,11606
6500,36 months,203.39,A,A4,10,RENT,80000,Not Verified,credit_card,CA,9.83,0,0,1988,1,11,0,7447
2000,36 months,73.52,D,D3,7,MORTGAGE,23400,Verified,home_improvement,CO,15.74,0,0,2002,0,5,0,4815
6000,36 months,221.52,D,D4,7,MORTGAGE,158000,Not Verified,debt_consolidation,OK,13.39,0,0,1996,2,25,0,29411
16000,60 months,372.21,C,C4,10,MORTGAGE,95000,Verified,credit_card,AZ,17.8,0,0,1999,1,14,0,25306
14750,36 months,511.17,C,C3,1,OWN,41000,Verified,debt_consolidation,TX,26.93,0,0,2002,1,12,0,29011
21200,60 months,548.08,E,E2,10,RENT,77000,Source Verified,debt_consolidation,NJ,7.62,0,0,2000,2,6,1,6446
15000,60 months,361.67,C,C3,3,MORTGAGE,50000,Source Verified,debt_consolidation,IN,12.02,2,0,1992,0,7,0,20508
15100,36 months,501.47,B,B3,10,MORTGAGE,62000,Not Verified,credit_card,IN,28.59,0,0,2001,0,10,0,10949
3000,36 months,107.82,D,D4,7,RENT,48000,Verified,home_improvement,NJ,28.4,0,0,1998,4,16,8,6661
4000,36 months,128.85,B,B1,0,OWN,96000,Not Verified,credit_card,CA,10.25,0,0,1992,1,13,1,6516
10000,36 months,334.49,B,B5,9,MORTGAGE,66222,Source Verified,home_improvement,OK,11.15,1,0,2003,2,9,1,1688
11000,36 months,388.31,C,C4,0,RENT,46000,Not Verified,credit_card,FL,12.91,0,0,2005,2,7,0,4943
2500,36 months,85.04,C,C3,3,MORTGAGE,42000,Not Verified,home_improvement,CA,15.91,0,0,2008,1,12,0,301
5600,36 months,189.58,C,C3,8,RENT,35100,Source Verified,debt_consolidation,AZ,33.37,0,0,2011,0,15,0,10573
20000,36 months,677.26,C,C2,6,MORTGAGE,77500,Source Verified,debt_consolidation,PA,18.47,0,0,2001,0,14,0,20373
6000,36 months,205.04,C,C3,3,MORTGAGE,53000,Not Verified,home_improvement,FL,14.29,1,0,2008,1,7,0,3218
10000,36 months,317.72,A,A5,0,MORTGAGE,41600,Not Verified,home_improvement,PA,6.61,0,0,2004,0,10,0,3
35000,36 months,1227.05,C,C3,10,MORTGAGE,180000,Source Verified,credit_card,NY,11.16,2,0,1986,0,16,0,36624
16000,36 months,508.06,A,A5,0,MORTGAGE,152500,Source Verified,debt_consolidation,NC,10.42,0,0,2001,0,9,0,13502
1000,36 months,34.67,C,C5,3,MORTGAGE,23000,Not Verified,credit_card,MO,10.7,0,0,1996,0,4,0,7713
27075,36 months,965.17,D,D3,5,OWN,86000,Source Verified,debt_consolidation,CA,29.86,0,0,2007,1,8,0,2396
16500,60 months,446.29,E,E5,10,OWN,55000,Verified,debt_consolidation,GA,29.48,0,0,2006,0,9,1,8356
40000,36 months,1251.43,A,A5,10,RENT,360000,Not Verified,debt_consolidation,ID,3.1,0,0,2002,0,8,0,12693
12000,36 months,401.39,B,B5,0,OWN,110000,Not Verified,debt_consolidation,IL,9.02,0,0,2001,1,21,0,12200
16000,60 months,366.76,C,C3,4,MORTGAGE,75000,Not Verified,credit_card,NY,28.75,0,0,1989,1,23,0,45355
7500,36 months,235.65,B,B1,6,MORTGAGE,167000,Source Verified,debt_consolidation,AZ,12.62,0,0,1999,0,8,0,12700
7200,36 months,262.08,D,D2,10,MORTGAGE,49700,Not Verified,debt_consolidation,AR,14.95,0,0,2000,0,11,0,8364
7000,36 months,249.54,D,D1,1,RENT,1.00E+05,Source Verified,car,CO,22.62,0,0,1999,0,10,4,12532
6150,36 months,210.14,C,C3,10,MORTGAGE,78500,Source Verified,credit_card,NY,23.5,2,0,1983,3,17,0,5293
20000,36 months,680.36,C,C3,10,RENT,63000,Verified,debt_consolidation,NC,13.17,0,0,2002,0,11,0,7198
17000,36 months,537.36,A,A5,1,RENT,60000,Source Verified,debt_consolidation,MA,24.44,0,0,2005,1,12,0,16440
26300,36 months,907.2,C,C5,7,RENT,116000,Verified,credit_card,FL,26.22,0,0,1989,2,33,0,41202
20000,36 months,642.25,B,B1,1,RENT,50000,Verified,debt_consolidation,PA,27.65,0,0,1987,0,16,0,27301
4000,36 months,136.7,C,C4,10,MORTGAGE,53000,Not Verified,home_improvement,IN,13.63,0,0,2000,1,5,1,1416
7200,36 months,237.33,B,B5,10,RENT,55000,Source Verified,other,OR,29.11,0,0,2005,3,5,0,2725
5000,36 months,167.25,B,B5,0,RENT,40000,Not Verified,debt_consolidation,OH,20.94,0,0,2005,0,9,0,13096
4375,36 months,136.34,A,A3,1,MORTGAGE,51000,Not Verified,wedding,AZ,16.33,0,0,1977,0,17,0,655
3000,36 months,93.86,A,A5,0,RENT,55000,Not Verified,credit_card,MN,22.56,0,0,2004,1,25,1,2145
9000,36 months,282.78,B,B1,10,MORTGAGE,114000,Source Verified,debt_consolidation,CA,12.75,0,0,1981,0,7,1,8565
12000,36 months,366.37,A,A2,10,RENT,40000,Source Verified,credit_card,IL,14.07,0,0,2005,1,8,0,19291
10000,36 months,312.91,A,A4,4,RENT,50000,Not Verified,debt_consolidation,AL,23.72,0,0,2003,1,10,0,1193
20225,36 months,729.77,D,D5,10,RENT,52000,Verified,debt_consolidation,WY,26.38,0,0,2000,0,12,2,7955
21000,60 months,456.49,B,B4,9,RENT,42000,Source Verified,credit_card,CA,32,0,0,1998,0,14,0,15336
14550,36 months,510.1,C,C3,2,MORTGAGE,55000,Verified,debt_consolidation,TX,15.29,0,0,1996,0,9,0,12792
6000,36 months,207.97,C,C5,4,MORTGAGE,62000,Not Verified,credit_card,GA,10.57,0,0,2002,1,8,0,6701
6000,36 months,197.83,B,B5,2,RENT,75000,Source Verified,moving,NY,7.58,0,0,2004,1,7,0,2061
4950,36 months,154.89,A,A4,3,OWN,13200,Source Verified,debt_consolidation,TX,15.36,0,0,2000,1,5,0,3165
34500,60 months,868.03,D,D4,0,RENT,280000,Verified,debt_consolidation,MN,11.27,1,0,1999,0,15,0,10297
11200,36 months,352.99,A,A5,7,MORTGAGE,115000,Verified,credit_card,GA,38.34,0,0,1986,1,48,0,125918
15000,36 months,510.12,C,C1,10,RENT,82000,Source Verified,debt_consolidation,CA,15,0,0,1985,3,14,1,14558
12000,60 months,261.57,B,B5,2,MORTGAGE,70000,Source Verified,home_improvement,FL,8.62,0,0,1994,0,8,0,3405
14400,36 months,457.25,A,A5,3,MORTGAGE,145000,Not Verified,debt_consolidation,NJ,12.87,0,0,1996,2,20,0,31375
31375,36 months,1142.8,E,E1,4,MORTGAGE,74880,Verified,debt_consolidation,MN,12.32,0,0,1999,0,6,0,11389
16000,36 months,572.6,C,C5,10,RENT,45300,Not Verified,debt_consolidation,KY,15.74,0,0,1990,1,10,1,11529
3000,36 months,94.28,A,A5,2,MORTGAGE,30000,Not Verified,debt_consolidation,MI,23.72,0,0,1989,0,6,2,3513
17975,36 months,606.61,B,B4,2,MORTGAGE,40000,Verified,credit_card,OH,20.64,0,0,1998,0,12,0,27650
10000,36 months,355.39,D,D2,10,RENT,60000,Verified,debt_consolidation,NY,10.36,2,0,2002,1,17,0,23109
12000,36 months,387.15,B,B3,10,RENT,52000,Verified,debt_consolidation,MI,20.26,2,0,1994,0,11,0,9734
12000,60 months,259.36,B,B4,5,RENT,42000,Source Verified,debt_consolidation,VA,17.63,0,0,1986,0,11,0,18808
20000,60 months,484.24,C,C3,10,MORTGAGE,70000,Verified,debt_consolidation,MD,10.99,1,0,1995,0,8,0,18051
7800,36 months,272.73,D,D1,0,RENT,62000,Source Verified,debt_consolidation,FL,14.58,0,0,2010,2,7,0,8343
18000,60 months,395.33,B,B4,5,MORTGAGE,120000,Not Verified,debt_consolidation,NV,31.7,0,0,1999,0,21,0,14013
18000,36 months,565.56,B,B1,10,RENT,173000,Not Verified,debt_consolidation,CA,10.18,1,0,2001,0,11,0,28051
20800,60 months,494.73,C,C5,10,RENT,63500,Source Verified,debt_consolidation,NY,18.99,0,0,2000,0,10,0,21035
20000,36 months,691.84,C,C5,10,OWN,85000,Verified,vacation,TX,40.55,2,0,1972,0,31,0,41541
32000,36 months,993.79,A,A4,1,RENT,95000,Source Verified,credit_card,MD,21.1,0,0,2004,1,11,0,19295
8000,36 months,270.83,C,C3,7,RENT,49500,Verified,debt_consolidation,KY,25.87,0,0,2001,2,19,0,7363
17175,60 months,454.75,D,D5,6,MORTGAGE,65000,Source Verified,debt_consolidation,MI,7.48,0,0,2005,0,6,3,4177
19825,60 months,602.65,G,G1,4,RENT,94000,Source Verified,debt_consolidation,NY,11.99,0,0,2003,1,7,0,493
24000,60 months,506.52,B,B1,10,MORTGAGE,160000,Verified,credit_card,CA,10.7,0,0,1999,0,11,0,32900
1800,36 months,62.94,D,D1,7,RENT,13000,Source Verified,debt_consolidation,UT,34.81,0,0,2011,2,8,1,4865
6825,36 months,251.98,E,E2,3,RENT,27000,Not Verified,credit_card,WA,22.76,0,0,2010,0,9,0,5917
8875,36 months,334.37,E,E1,1,MORTGAGE,28000,Not Verified,credit_card,CT,27.56,0,0,1998,2,7,0,5747
7200,36 months,244.9,C,C3,1,RENT,32000,Source Verified,debt_consolidation,KY,11.52,0,0,1999,0,18,0,4567
25000,36 months,836.23,B,B5,1,OWN,101000,Source Verified,major_purchase,MA,16.02,0,0,2004,2,8,0,16642
10000,36 months,311.62,A,A3,0,MORTGAGE,40000,Not Verified,debt_consolidation,AR,13.8,0,0,1997,0,7,0,6583
5400,36 months,185.43,C,C1,0,MORTGAGE,1.00E+05,Not Verified,major_purchase,NC,20.99,0,0,1987,0,12,0,33326
7000,36 months,214.93,A,A2,1,RENT,45200,Not Verified,debt_consolidation,CA,10.78,0,0,2006,0,7,0,3737
7000,36 months,229.64,B,B2,6,MORTGAGE,52000,Not Verified,debt_consolidation,MN,1.62,0,0,1987,1,6,1,2749
22000,36 months,686.26,A,A4,10,MORTGAGE,105000,Source Verified,credit_card,NY,8.83,0,0,2002,0,10,0,12180
20000,60 months,465.27,C,C4,10,RENT,114000,Verified,debt_consolidation,PA,17.97,0,0,1995,1,13,0,10192
2100,36 months,76.72,D,D3,8,MORTGAGE,65000,Verified,other,WV,27.29,3,0,1998,1,11,0,11631
6000,36 months,186.61,A,A4,0,OWN,45000,Source Verified,home_improvement,OR,12.03,0,0,2001,1,9,0,12114
6500,36 months,217.42,B,B5,3,OWN,166400,Verified,debt_consolidation,TX,14.68,0,0,1996,4,9,0,3423
10625,36 months,387.06,D,D2,1,RENT,45000,Not Verified,debt_consolidation,MA,14.43,0,0,2003,2,13,0,14647
15000,60 months,361.67,C,C4,10,OWN,45000,Verified,credit_card,IL,9.44,2,0,2001,0,8,0,12681
20000,36 months,675.62,C,C3,10,MORTGAGE,155000,Source Verified,debt_consolidation,OH,22.68,1,0,2001,1,20,0,44344
5000,36 months,164.22,B,B5,10,RENT,36400,Not Verified,other,MD,18,2,0,1992,0,4,1,3166
16000,36 months,500.58,A,A5,10,MORTGAGE,76767,Source Verified,debt_consolidation,CT,25.55,0,0,1999,0,17,0,7594
7125,36 months,244.66,C,C1,6,RENT,82500,Verified,small_business,VA,18.24,0,0,2000,0,9,3,3293
20000,36 months,608.72,A,A1,1,MORTGAGE,80000,Source Verified,home_improvement,FL,5.61,0,0,1988,0,17,0,18269
15000,36 months,489.52,B,B4,5,MORTGAGE,120000,Not Verified,debt_consolidation,IL,23.68,0,0,1997,1,9,0,30599
20000,36 months,705.52,C,C5,7,RENT,68377,Source Verified,debt_consolidation,CA,29.48,0,0,1997,0,9,0,6138
10000,36 months,314.2,B,B1,1,RENT,56000,Not Verified,debt_consolidation,IL,12.34,0,0,2000,0,7,1,6441
28500,36 months,1024.21,D,D4,4,RENT,62000,Source Verified,credit_card,NJ,29.83,1,0,2003,0,14,0,28014
